Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78372,2017,1,30.4,19.1,23.3,72.0,31.7
78372,2017,2,32.0,19.7,24.5,70.0,11.8
78372,2017,3,29.6,20.1,23.6,74.0,115.6
78372,2017,4,30.5,21.6,25.3,74.0,16.7
78372,2017,5,31.6,22.1,26.4,74.0,94.8
78372,2017,6,33.4,24.0,27.9,73.0,116.8
78372,2017,7,34.0,24.1,28.2,73.0,117.8
78372,2017,8,33.9,24.1,28.2,75.0,137.0
78372,2017,9,32.9,23.5,27.4,80.0,391.1
78372,2017,10,31.4,23.3,26.5,81.0,174.9
78372,2017,11,29.4,22.2,25.2,84.0,79.3
78372,2017,12,28.1,21.0,24.0,82.0,113.5
