Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,2002,1,25.6,20.8,23.0,79.0,8.6
78328,2002,2,26.3,21.1,23.6,75.0,52.6
78328,2002,3,27.7,22.3,24.8,77.0,120.5
78328,2002,4,28.8,24.1,26.1,71.0,6.8
78328,2002,5,29.7,24.6,26.9,77.0,188.4
78328,2002,6,30.5,25.1,27.6,83.0,235.4
78328,2002,7,31.5,25.7,28.7,76.0,130.6
78328,2002,8,31.9,25.4,28.8,78.0,218.9
78328,2002,9,30.8,25.1,27.9,80.0,141.6
78328,2002,10,30.2,25.8,27.8,77.0,27.3
78328,2002,11,28.4,23.6,25.7,73.0,23.4
78328,2002,12,26.3,21.8,24.0,75.0,50.9
