Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,1996,1,27.2,19.0,22.4,78.0,56.5
78357,1996,2,28.1,18.4,22.4,75.0,11.1
78357,1996,3,29.5,19.4,23.4,71.0,12.2
78357,1996,4,32.2,20.3,25.1,69.0,62.3
78357,1996,5,31.8,22.0,25.7,77.0,132.3
78357,1996,6,32.2,22.7,26.2,81.0,273.2
78357,1996,7,33.0,23.2,27.0,76.0,71.6
78357,1996,8,34.1,23.6,27.4,75.0,74.8
78357,1996,9,32.9,22.8,26.4,79.0,211.0
78357,1996,10,30.9,22.8,25.8,81.0,83.4
78357,1996,11,28.8,21.8,24.2,83.0,107.1
78357,1996,12,27.9,18.4,22.3,76.0,1.2
