Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,1996,1,27.0,13.8,20.0,79.0,
78323,1996,2,27.6,11.2,19.1,75.0,
78323,1996,3,28.5,15.0,21.2,78.0,
78323,1996,4,31.7,16.2,23.7,72.0,
78323,1996,5,31.5,19.9,25.3,80.0,
78323,1996,6,32.4,21.0,26.1,82.0,
78323,1996,7,33.2,21.5,26.9,79.0,
78323,1996,8,32.7,21.6,26.4,82.0,
78323,1996,9,32.8,21.2,26.1,83.0,
78323,1996,10,30.0,20.5,24.9,84.0,
78323,1996,11,27.8,18.5,22.8,82.0,
78323,1996,12,27.7,13.8,20.3,79.0,
