Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2011,1,25.6,17.5,21.3,75.0,110.7
78325,2011,2,27.0,18.2,22.5,74.0,6.0
78325,2011,3,28.1,19.3,23.5,65.0,1.1
78325,2011,4,30.9,21.9,26.0,72.0,18.3
78325,2011,5,30.8,22.6,26.5,69.0,8.3
78325,2011,6,31.8,24.3,27.5,74.0,127.8
78325,2011,7,31.8,24.5,27.8,77.0,70.5
78325,2011,8,32.3,24.7,28.1,76.0,147.0
78325,2011,9,32.3,24.4,27.7,77.0,134.8
78325,2011,10,29.0,22.8,25.6,79.0,282.6
78325,2011,11,27.2,21.0,24.3,74.0,39.9
78325,2011,12,26.6,19.9,23.1,76.0,52.6
