Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,1995,1,27.4,14.9,20.7,74.0,
78320,1995,2,28.4,14.7,21.1,70.0,
78320,1995,3,29.9,16.8,22.9,70.0,
78320,1995,4,32.8,20.3,25.7,68.0,
78320,1995,5,33.7,22.1,27.1,73.0,
78320,1995,6,32.0,22.8,26.7,81.0,
78320,1995,7,33.0,23.0,26.9,80.0,
78320,1995,8,32.6,22.8,26.8,82.0,
78320,1995,9,32.4,22.8,26.7,82.0,
78320,1995,10,31.2,23.0,26.1,84.0,
78320,1995,11,29.1,18.5,23.4,77.0,
78320,1995,12,27.3,16.7,21.6,78.0,
