Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,1990,1,28.7,17.3,22.5,80.0,21.3
78330,1990,2,29.1,17.3,22.7,73.0,57.5
78330,1990,3,29.2,17.1,22.6,75.0,144.7
78330,1990,4,30.2,17.5,23.4,73.0,81.5
78330,1990,5,32.2,20.7,25.8,76.0,375.7
78330,1990,6,32.5,21.4,26.2,78.0,193.0
78330,1990,7,32.8,21.5,26.4,80.0,228.4
78330,1990,8,33.4,21.9,26.5,80.0,183.4
78330,1990,9,32.8,21.8,26.2,82.0,233.7
78330,1990,10,30.8,20.3,25.1,81.0,102.0
78330,1990,11,28.5,17.8,22.8,79.0,41.7
78330,1990,12,27.6,17.0,22.0,80.0,48.2
