Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78339,2018,1,25.2,21.0,23.1,79.0,155.1
78339,2018,2,27.3,23.7,25.1,74.0,4.4
78339,2018,3,27.1,21.2,23.9,66.0,14.5
78339,2018,4,29.3,23.5,26.1,75.0,99.3
78339,2018,5,28.8,23.4,25.9,83.0,349.6
78339,2018,6,30.6,24.8,27.8,79.0,85.7
78339,2018,7,31.8,25.7,28.9,74.0,22.4
78339,2018,8,31.5,26.4,29.0,74.0,49.1
78339,2018,9,31.3,25.7,28.4,77.0,92.6
78339,2018,10,30.3,25.2,27.7,78.0,83.7
78339,2018,11,29.7,24.7,27.0,77.0,23.1
78339,2018,12,27.7,23.0,25.2,77.0,45.0
