Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,2003,1,24.9,12.9,18.7,77.0,26.8
78330,2003,2,30.2,16.3,22.6,78.0,44.8
78330,2003,3,32.0,18.3,24.7,76.0,83.4
78330,2003,4,31.1,16.5,23.8,71.0,119.4
78330,2003,5,33.1,21.0,26.5,76.0,130.7
78330,2003,6,32.7,22.6,26.4,80.0,268.2
78330,2003,7,33.2,22.7,27.2,78.0,112.1
78330,2003,8,33.2,22.7,26.3,80.0,233.9
78330,2003,9,32.7,23.0,26.3,81.0,260.5
78330,2003,10,31.9,20.9,25.6,79.0,33.0
78330,2003,11,29.3,19.1,23.6,80.0,53.0
78330,2003,12,26.8,15.5,20.7,76.0,22.8
