Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,2019,1,29.8,20.2,24.1,72.0,16.5
78357,2019,2,31.0,20.4,24.8,71.0,33.7
78357,2019,3,31.1,21.2,25.2,69.0,32.7
78357,2019,4,32.1,21.7,26.3,69.0,79.0
78357,2019,5,32.7,22.3,26.7,74.0,172.0
78357,2019,6,33.5,23.1,27.6,76.0,238.9
78357,2019,7,34.1,23.4,27.9,74.0,88.4
78357,2019,8,33.7,23.2,27.3,79.0,242.7
78357,2019,9,32.4,24.0,27.3,80.0,287.2
78357,2019,10,32.0,23.5,26.6,81.0,201.8
78357,2019,11,30.2,22.0,25.2,76.0,35.5
78357,2019,12,30.2,21.0,24.8,76.0,13.0
