Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78343,2006,1,27.0,16.1,21.2,75.0,13.1
78343,2006,2,27.4,14.7,20.6,68.0,15.6
78343,2006,3,29.4,15.6,21.9,65.0,14.4
78343,2006,4,31.2,18.0,23.9,67.0,40.4
78343,2006,5,31.8,19.6,25.2,71.0,220.0
78343,2006,6,31.8,21.9,26.5,78.0,116.6
78343,2006,7,32.3,22.1,26.6,81.0,144.1
78343,2006,8,32.7,22.2,26.7,81.0,96.0
78343,2006,9,32.4,21.9,26.2,84.0,350.6
78343,2006,10,30.5,21.2,25.3,84.0,276.4
78343,2006,11,27.8,18.2,22.5,83.0,63.1
78343,2006,12,27.7,20.6,23.4,87.0,107.4
