Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78372,2002,1,28.2,20.1,23.1,80.0,50.4
78372,2002,2,29.4,19.7,23.5,74.0,20.1
78372,2002,3,30.9,20.9,24.7,69.0,65.5
78372,2002,4,30.9,21.3,25.1,66.0,30.2
78372,2002,5,32.0,23.1,26.4,69.0,384.2
78372,2002,6,31.9,23.4,26.8,74.0,363.6
78372,2002,7,34.1,24.2,27.7,73.0,61.8
78372,2002,8,33.5,23.5,27.1,77.0,276.4
78372,2002,9,32.3,23.4,26.4,81.0,327.9
78372,2002,10,32.3,23.2,26.5,80.0,103.9
78372,2002,11,31.8,22.5,25.8,79.0,343.8
78372,2002,12,29.6,21.8,24.6,80.0,52.4
