Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78377,2009,1,30.9,16.7,23.0,79.0,6.1
78377,2009,2,30.4,15.6,22.5,72.0,0.5
78377,2009,3,31.4,16.6,23.5,70.0,54.5
78377,2009,4,34.0,19.7,26.3,71.0,10.8
78377,2009,5,34.2,20.8,26.4,78.0,172.1
78377,2009,6,33.5,21.5,26.8,81.0,109.2
78377,2009,7,35.0,22.2,28.0,79.0,117.9
78377,2009,8,35.4,22.1,27.7,79.0,108.3
78377,2009,9,34.9,21.7,27.1,83.0,220.1
78377,2009,10,33.8,21.3,26.8,83.0,50.1
78377,2009,11,32.4,19.7,25.3,80.0,8.0
78377,2009,12,32.8,18.4,24.9,79.0,20.8
