Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,2021,1,31.2,18.1,24.2,72.0,1.9
78368,2021,2,32.1,19.1,25.1,66.0,8.6
78368,2021,3,32.4,20.0,25.9,62.0,1.4
78368,2021,4,32.9,20.8,26.6,64.0,13.7
78368,2021,5,33.6,22.3,27.2,71.0,93.7
78368,2021,6,32.9,22.9,27.4,76.0,84.0
78368,2021,7,34.3,23.2,28.3,71.0,43.6
78368,2021,8,34.0,23.0,28.1,71.0,127.4
78368,2021,9,34.9,22.7,27.9,73.0,87.9
78368,2021,10,32.9,22.2,26.7,80.0,177.1
78368,2021,11,32.2,20.4,25.6,78.0,38.0
78368,2021,12,31.7,19.6,25.1,72.0,50.3
