Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78339,2009,1,25.8,21.3,22.2,79.0,8.0
78339,2009,2,24.7,20.5,22.0,73.0,4.1
78339,2009,3,25.7,21.2,22.8,69.0,61.6
78339,2009,4,28.5,22.4,25.3,69.0,6.8
78339,2009,5,29.2,23.0,25.7,75.0,268.6
78339,2009,6,30.9,23.8,26.3,80.0,350.0
78339,2009,7,31.9,26.5,28.4,75.0,45.7
78339,2009,8,31.7,26.3,27.9,76.0,96.3
78339,2009,9,31.7,25.1,27.1,79.0,98.2
78339,2009,10,30.6,25.7,27.0,79.0,35.0
78339,2009,11,28.1,24.1,24.8,77.0,22.7
78339,2009,12,27.7,23.4,24.8,77.0,36.2
