Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78377,1997,1,30.5,16.1,22.6,76.0,9.9
78377,1997,2,32.3,18.3,24.4,74.0,64.0
78377,1997,3,32.5,19.3,25.1,73.0,71.0
78377,1997,4,33.6,19.9,25.9,72.0,12.9
78377,1997,5,34.4,21.8,27.1,77.0,214.7
78377,1997,6,32.5,22.5,26.6,83.0,198.3
78377,1997,7,34.0,22.3,27.1,83.0,124.7
78377,1997,8,34.2,22.4,27.1,82.0,265.4
78377,1997,9,33.8,22.2,26.8,82.0,103.4
78377,1997,10,32.1,21.0,25.4,83.0,90.1
78377,1997,11,32.9,20.4,25.7,79.0,51.0
78377,1997,12,31.5,17.8,23.9,80.0,33.8
