Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78355,2018,1,26.2,19.3,22.3,85.0,96.2
78355,2018,2,28.7,19.6,23.6,77.0,4.4
78355,2018,3,28.9,17.9,23.1,70.0,34.1
78355,2018,4,31.8,21.2,25.4,76.0,143.2
78355,2018,5,30.2,21.9,25.1,84.0,268.1
78355,2018,6,31.7,23.3,26.7,81.0,110.3
78355,2018,7,32.8,23.2,27.3,78.0,153.5
78355,2018,8,32.6,23.6,27.3,79.0,98.6
78355,2018,9,32.2,23.5,27.0,80.0,92.1
78355,2018,10,30.7,22.8,25.9,82.0,294.1
78355,2018,11,30.5,21.7,25.4,79.0,5.4
78355,2018,12,29.3,20.3,24.1,79.0,15.7
