Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,1993,1,29.5,19.5,23.4,77.0,49.0
78357,1993,2,28.8,18.5,22.5,75.0,63.9
78357,1993,3,29.6,19.2,23.3,76.0,101.2
78357,1993,4,30.3,20.3,24.2,75.0,59.7
78357,1993,5,30.5,21.5,25.0,80.0,391.8
78357,1993,6,32.5,22.9,26.8,80.0,57.5
78357,1993,7,34.2,22.9,27.3,77.0,89.7
78357,1993,8,35.0,23.2,27.5,75.0,123.0
78357,1993,9,32.4,22.6,26.1,83.0,161.2
78357,1993,10,32.5,22.6,26.5,80.0,40.8
78357,1993,11,30.3,22.0,25.2,84.0,145.8
78357,1993,12,28.7,20.3,23.5,83.0,29.2
