Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,2016,1,27.4,17.2,21.6,84.0,90.1
78330,2016,2,27.8,15.7,21.1,75.0,36.2
78330,2016,3,32.1,18.6,24.5,71.0,16.7
78330,2016,4,32.8,18.9,25.0,69.0,41.8
78330,2016,5,34.1,20.8,26.4,73.0,211.3
78330,2016,6,33.6,22.8,27.0,81.0,287.3
78330,2016,7,34.4,23.0,27.6,81.0,306.7
78330,2016,8,34.0,23.7,27.8,81.0,244.3
78330,2016,9,34.2,22.9,27.2,84.0,210.2
78330,2016,10,31.9,21.7,25.9,82.0,60.1
78330,2016,11,29.4,17.1,22.9,78.0,8.4
78330,2016,12,31.4,19.1,24.6,80.0,4.2
