Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,2021,1,27.2,14.5,20.8,78.0,6.7
78323,2021,2,29.1,17.7,23.1,76.0,30.5
78323,2021,3,30.3,17.1,23.3,69.0,9.1
78323,2021,4,31.0,18.8,25.0,69.0,6.2
78323,2021,5,32.5,21.5,26.5,72.0,79.2
78323,2021,6,31.9,22.3,26.1,82.0,245.8
78323,2021,7,32.5,22.7,27.0,80.0,203.4
78323,2021,8,32.5,22.7,27.1,80.0,158.1
78323,2021,9,32.2,22.2,26.3,82.0,133.7
78323,2021,10,31.1,21.5,25.7,82.0,89.5
78323,2021,11,28.2,17.8,22.7,80.0,41.6
78323,2021,12,29.0,17.2,22.8,79.0,18.2
