Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2012,1,26.3,17.4,21.7,77.0,84.0
78318,2012,2,27.7,19.4,23.4,78.0,14.4
78318,2012,3,29.3,20.1,24.2,75.0,32.3
78318,2012,4,29.3,20.9,24.9,72.0,54.0
78318,2012,5,30.4,23.1,26.1,81.0,120.0
78318,2012,6,31.2,24.4,27.2,79.0,265.5
78318,2012,7,32.1,23.9,27.3,81.0,103.0
78318,2012,8,32.2,24.6,27.9,80.0,264.6
78318,2012,9,31.8,23.6,26.9,82.0,102.6
78318,2012,10,30.3,23.6,26.7,78.0,88.3
78318,2012,11,27.2,18.6,22.8,75.0,139.8
78318,2012,12,28.2,19.4,23.5,77.0,58.1
