Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,2003,1,27.3,,22.5,78.0,84.7
78357,2003,2,30.8,,24.7,75.0,33.5
78357,2003,3,32.5,21.3,25.8,73.0,63.4
78357,2003,4,31.2,20.9,25.2,70.0,75.4
78357,2003,5,33.8,22.6,27.2,72.0,52.7
78357,2003,6,33.1,22.3,26.4,79.0,200.5
78357,2003,7,33.5,23.2,27.4,76.0,79.5
78357,2003,8,33.0,22.9,27.0,78.0,271.0
78357,2003,9,32.5,22.8,26.6,81.0,141.3
78357,2003,10,31.9,22.6,26.4,81.0,108.3
78357,2003,11,30.2,21.3,25.1,77.0,13.6
78357,2003,12,28.1,19.6,23.3,75.0,63.7
