Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78372,2012,1,28.3,19.0,22.8,76.0,19.6
78372,2012,2,29.9,19.9,24.0,73.0,0.0
78372,2012,3,30.9,20.2,24.6,68.0,24.1
78372,2012,4,30.6,20.9,24.8,71.0,54.0
78372,2012,5,32.2,22.1,26.2,75.0,193.8
78372,2012,6,32.8,23.1,27.1,77.0,151.2
78372,2012,7,32.4,23.5,27.2,78.0,181.1
78372,2012,8,33.0,23.6,27.5,77.0,108.2
78372,2012,9,33.3,23.1,27.5,76.0,77.9
78372,2012,10,31.0,22.2,25.8,81.0,296.2
78372,2012,11,28.4,20.3,23.8,78.0,40.1
78372,2012,12,28.5,20.2,23.8,79.0,54.4
