Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,1998,1,26.8,19.1,22.6,77.0,135.4
78330,1998,2,27.6,19.6,23.2,72.0,123.0
78330,1998,3,27.0,18.6,22.5,69.0,175.5
78330,1998,4,30.3,20.4,24.8,67.0,42.0
78330,1998,5,31.7,22.3,26.5,74.0,126.2
78330,1998,6,33.6,24.1,28.3,75.0,102.8
78330,1998,7,32.9,23.7,27.6,80.0,203.4
78330,1998,8,33.6,23.1,27.0,81.0,287.1
78330,1998,9,32.3,22.8,26.8,83.0,306.3
78330,1998,10,31.8,21.3,25.8,81.0,96.9
78330,1998,11,30.1,17.9,23.5,81.0,33.2
78330,1998,12,29.3,16.8,22.6,79.0,5.7
