Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,1996,1,25.4,15.3,19.7,77.0,33.1
78325,1996,2,26.2,12.7,18.9,73.0,17.8
78325,1996,3,26.8,16.1,21.0,75.0,65.2
78325,1996,4,29.6,18.0,23.2,72.0,67.5
78325,1996,5,30.3,20.9,24.9,80.0,127.8
78325,1996,6,31.2,21.6,25.8,80.0,89.3
78325,1996,7,31.9,22.5,26.5,82.0,167.9
78325,1996,8,31.8,22.1,26.4,79.0,66.8
78325,1996,9,31.8,21.2,25.7,82.0,70.9
78325,1996,10,29.3,21.3,24.7,83.0,62.0
78325,1996,11,27.0,19.8,22.8,80.0,11.1
78325,1996,12,26.6,16.3,20.9,79.0,1.5
