Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,2018,1,24.0,20.3,22.0,76.0,22.7
78328,2018,2,26.9,23.1,24.8,77.0,3.8
78328,2018,3,26.8,21.3,23.8,67.0,10.2
78328,2018,4,29.5,23.6,26.3,74.0,22.8
78328,2018,5,28.1,23.7,25.9,83.0,524.9
78328,2018,6,31.0,25.6,28.4,76.0,33.2
78328,2018,7,32.2,26.6,29.3,74.0,56.2
78328,2018,8,31.5,26.0,29.1,75.0,138.6
78328,2018,9,30.8,26.2,28.7,77.0,133.4
78328,2018,10,29.8,25.9,27.9,76.0,130.3
78328,2018,11,29.2,24.6,26.7,75.0,7.1
78328,2018,12,26.8,22.3,24.4,74.0,49.1
