Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,2003,1,24.6,13.0,18.8,75.0,10.2
78320,2003,2,28.8,17.4,22.6,79.0,40.0
78320,2003,3,30.1,20.3,24.9,77.0,118.1
78320,2003,4,29.5,17.9,23.5,75.0,82.5
78320,2003,5,31.5,22.6,26.6,79.0,115.3
78320,2003,6,31.8,23.1,26.8,80.0,142.4
78320,2003,7,32.8,23.2,27.1,78.0,116.0
78320,2003,8,32.9,23.4,26.8,80.0,135.9
78320,2003,9,32.5,23.1,26.5,84.0,197.0
78320,2003,10,32.1,21.4,25.8,80.0,136.7
78320,2003,11,29.6,19.9,24.0,77.0,88.3
78320,2003,12,26.4,16.2,20.8,77.0,52.2
