Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78310,1996,1,26.2,18.3,22.3,74.0,24.6
78310,1996,2,26.5,16.7,21.7,73.0,7.4
78310,1996,3,27.0,18.9,23.2,72.0,34.7
78310,1996,4,29.2,20.7,24.9,77.0,169.4
78310,1996,5,30.1,23.3,26.3,80.0,113.8
78310,1996,6,30.8,24.1,27.0,83.0,201.4
78310,1996,7,31.6,24.4,27.6,79.0,181.1
78310,1996,8,31.1,23.9,26.8,83.0,137.7
78310,1996,9,31.7,24.5,27.4,82.0,66.0
78310,1996,10,29.9,23.3,26.0,81.0,105.3
78310,1996,11,28.7,22.0,24.7,77.0,30.1
78310,1996,12,27.6,19.6,23.0,77.0,16.5
