Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2004,1,25.7,18.1,21.8,74.0,105.3
78318,2004,2,27.0,19.2,23.1,75.0,81.4
78318,2004,3,27.1,19.4,23.3,73.0,11.9
78318,2004,4,28.6,20.5,24.3,73.0,27.6
78318,2004,5,30.0,22.8,26.2,77.0,52.2
78318,2004,6,32.7,24.4,28.2,76.0,45.9
78318,2004,7,31.8,23.9,27.4,79.0,175.7
78318,2004,8,32.1,23.9,27.8,80.0,70.1
78318,2004,9,31.4,23.8,27.5,81.0,73.9
78318,2004,10,30.3,22.7,26.3,80.0,95.7
78318,2004,11,28.8,20.5,24.7,74.0,9.1
78318,2004,12,26.5,18.3,22.5,73.0,13.1
