Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,2000,1,26.7,16.0,20.8,76.0,32.2
78315,2000,2,27.7,16.5,21.5,77.0,16.8
78315,2000,3,29.6,18.6,23.6,76.0,72.8
78315,2000,4,30.2,19.4,24.3,76.0,93.8
78315,2000,5,31.7,21.9,26.3,74.0,64.9
78315,2000,6,32.1,22.9,26.6,78.0,62.9
78315,2000,7,33.3,23.0,26.9,79.0,130.5
78315,2000,8,32.1,23.2,26.7,82.0,211.4
78315,2000,9,31.1,23.5,26.6,86.0,255.6
78315,2000,10,29.4,21.1,24.6,83.0,69.8
78315,2000,11,28.9,19.1,23.4,80.0,9.6
78315,2000,12,27.0,18.1,21.9,80.0,26.2
