Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,2012,1,27.3,15.8,20.5,79.0,9.2
78315,2012,2,28.6,18.2,22.6,79.0,55.7
78315,2012,3,29.4,18.2,23.5,74.0,85.3
78315,2012,4,29.8,19.5,24.2,76.0,283.3
78315,2012,5,29.7,22.2,25.4,86.0,336.0
78315,2012,6,,23.0,26.7,87.0,330.3
78315,2012,7,32.2,22.4,26.5,80.0,107.6
78315,2012,8,32.0,23.0,26.6,80.0,154.6
78315,2012,9,32.0,22.4,25.9,80.0,198.1
78315,2012,10,30.7,21.5,25.0,79.0,145.8
78315,2012,11,27.5,16.5,21.2,76.0,105.2
78315,2012,12,28.1,17.5,21.9,78.0,18.1
