Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78364,1993,1,30.7,20.9,24.6,71.0,248.9
78364,1993,2,30.8,20.3,24.6,67.0,25.7
78364,1993,3,30.6,21.0,24.8,71.0,151.0
78364,1993,4,31.3,22.0,25.6,72.0,169.3
78364,1993,5,31.6,23.1,26.2,75.0,209.9
78364,1993,6,33.6,24.6,28.1,72.0,113.7
78364,1993,7,34.6,24.6,28.5,68.0,63.6
78364,1993,8,34.7,24.6,28.3,69.0,90.6
78364,1993,9,34.0,23.9,27.5,73.0,131.2
78364,1993,10,34.1,23.9,27.9,72.0,59.6
78364,1993,11,32.2,23.2,26.5,75.0,319.7
78364,1993,12,31.0,21.8,25.4,74.0,70.2
