Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,1990,1,30.1,20.9,25.4,74.0,17.8
78360,1990,2,29.8,21.2,25.4,76.0,32.1
78360,1990,3,29.4,21.4,25.4,73.0,31.7
78360,1990,4,30.5,22.2,26.1,72.0,49.1
78360,1990,5,30.2,23.8,27.4,75.0,214.2
78360,1990,6,31.2,23.9,27.7,76.0,47.9
78360,1990,7,32.3,24.4,28.3,74.0,37.1
78360,1990,8,32.5,24.9,28.7,74.0,72.2
78360,1990,9,32.3,24.3,28.0,77.0,92.8
78360,1990,10,31.6,23.7,27.1,80.0,202.5
78360,1990,11,30.9,22.4,25.8,80.0,77.7
78360,1990,12,29.4,20.6,24.8,76.0,29.8
