Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78310,2006,1,26.4,20.0,23.2,73.0,18.1
78310,2006,2,26.0,19.1,22.6,71.0,63.2
78310,2006,3,27.6,20.0,24.1,71.0,39.2
78310,2006,4,29.3,21.6,25.7,72.0,7.9
78310,2006,5,30.0,23.3,26.7,73.0,43.2
78310,2006,6,30.3,24.2,27.2,81.0,390.9
78310,2006,7,31.1,24.6,27.9,80.0,119.0
78310,2006,8,30.9,24.5,27.6,82.0,253.6
78310,2006,9,31.0,24.6,27.7,81.0,245.3
78310,2006,10,30.5,24.2,27.3,79.0,138.6
78310,2006,11,27.4,21.4,24.4,75.0,161.5
78310,2006,12,27.2,21.8,24.4,83.0,162.7
