Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78339,2020,1,26.8,22.0,24.5,75.0,32.6
78339,2020,2,28.2,22.9,25.2,74.0,8.1
78339,2020,3,27.9,22.8,25.1,73.0,7.3
78339,2020,4,30.9,23.9,27.2,75.0,51.8
78339,2020,5,30.4,24.5,27.4,80.0,209.4
78339,2020,6,31.6,26.5,29.0,78.0,76.6
78339,2020,7,32.3,25.7,29.3,77.0,123.1
78339,2020,8,32.6,27.0,29.7,75.0,55.0
78339,2020,9,32.3,25.4,29.0,79.0,127.7
78339,2020,10,31.0,25.1,28.2,82.0,197.0
78339,2020,11,,,,,
78339,2020,12,26.8,22.3,24.3,77.0,18.9
