Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,2002,1,27.5,23.0,25.3,78.0,117.0
78369,2002,2,27.9,22.2,25.1,72.0,47.7
78369,2002,3,28.7,23.7,26.0,71.0,5.0
78369,2002,4,29.0,24.2,26.4,69.0,0.4
78369,2002,5,30.1,24.9,27.2,76.0,69.1
78369,2002,6,30.8,25.3,28.1,77.0,18.2
78369,2002,7,31.3,26.9,29.0,75.0,12.9
78369,2002,8,31.8,26.6,29.2,74.0,29.7
78369,2002,9,30.9,24.9,28.1,79.0,261.6
78369,2002,10,30.6,25.4,28.2,77.0,43.2
78369,2002,11,30.8,25.0,27.8,73.0,24.9
78369,2002,12,29.5,24.0,26.6,74.0,32.9
