Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,2005,1,28.3,18.0,22.1,68.0,3.0
78357,2005,2,28.6,17.1,22.0,65.0,0.8
78357,2005,3,31.7,20.3,25.0,67.0,30.2
78357,2005,4,31.5,21.2,25.3,68.0,27.5
78357,2005,5,33.1,22.1,26.4,72.0,91.5
78357,2005,6,33.0,23.3,27.2,78.0,138.9
78357,2005,7,32.5,23.8,27.4,79.0,131.1
78357,2005,8,33.3,23.4,27.2,79.0,140.5
78357,2005,9,32.8,22.7,26.6,81.0,266.7
78357,2005,10,30.2,22.8,25.7,85.0,121.3
78357,2005,11,29.7,21.4,24.6,79.0,4.3
78357,2005,12,29.6,19.8,23.7,77.0,1.7
