Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,1991,1,29.4,20.9,25.4,76.0,9.0
78360,1991,2,28.5,19.9,24.4,70.0,4.9
78360,1991,3,29.2,22.5,25.9,72.0,15.7
78360,1991,4,30.2,23.3,26.8,74.0,34.4
78360,1991,5,30.4,24.1,27.3,77.0,142.4
78360,1991,6,31.9,25.3,28.6,75.0,36.7
78360,1991,7,32.7,25.2,28.8,74.0,54.8
78360,1991,8,32.8,24.9,28.5,74.0,101.7
78360,1991,9,31.8,24.2,27.8,76.0,120.3
78360,1991,10,31.0,23.8,27.2,79.0,103.7
78360,1991,11,30.3,22.2,25.8,78.0,64.8
78360,1991,12,30.0,20.3,24.8,74.0,1.7
