Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,1995,1,30.1,17.5,23.1,72.0,13.8
78368,1995,2,30.4,18.6,23.8,70.0,40.5
78368,1995,3,30.5,18.5,23.9,71.0,28.8
78368,1995,4,33.3,20.4,26.3,66.0,22.0
78368,1995,5,32.8,21.8,26.4,75.0,161.4
78368,1995,6,34.1,22.5,27.7,71.0,1.4
78368,1995,7,34.2,23.0,27.5,74.0,305.3
78368,1995,8,32.7,23.1,26.9,80.0,149.1
78368,1995,9,33.5,22.9,26.8,80.0,109.4
78368,1995,10,31.9,22.3,26.1,81.0,94.8
78368,1995,11,31.8,21.2,25.7,75.0,9.6
78368,1995,12,30.8,19.9,24.3,76.0,59.3
