Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,2013,1,25.8,14.3,20.1,81.0,20.3
78371,2013,2,26.1,13.2,19.9,81.0,36.4
78371,2013,3,25.2,13.2,19.2,76.0,53.6
78371,2013,4,27.8,15.5,21.8,80.0,250.3
78371,2013,5,27.5,16.5,22.1,82.0,259.2
78371,2013,6,28.5,17.8,23.3,83.0,176.5
78371,2013,7,28.8,17.7,23.5,82.0,120.8
78371,2013,8,29.6,17.4,23.6,81.0,225.6
78371,2013,9,29.3,17.8,23.3,85.0,326.2
78371,2013,10,28.3,17.6,23.0,87.0,287.9
78371,2013,11,26.9,16.7,21.7,86.0,65.7
78371,2013,12,26.5,14.7,20.5,81.0,29.1
