Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78344,2006,1,,,,,41.4
78344,2006,2,28.0,15.8,21.2,73.0,22.0
78344,2006,3,30.2,17.1,22.6,66.0,14.8
78344,2006,4,31.6,19.4,24.6,67.0,53.6
78344,2006,5,32.4,20.7,25.6,71.0,87.5
78344,2006,6,32.0,22.9,26.8,77.0,105.7
78344,2006,7,32.8,23.2,26.8,79.0,188.7
78344,2006,8,32.9,23.1,26.9,80.0,228.4
78344,2006,9,32.7,23.1,26.7,81.0,180.1
78344,2006,10,31.7,22.5,26.1,80.0,37.0
78344,2006,11,29.2,19.3,23.5,77.0,27.5
78344,2006,12,29.4,20.9,24.2,80.0,45.2
