Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2000,1,26.0,16.6,21.4,76.0,55.5
78318,2000,2,26.1,17.4,21.9,76.0,32.2
78318,2000,3,28.5,19.0,23.7,76.0,58.7
78318,2000,4,28.7,19.7,24.3,75.0,87.8
78318,2000,5,30.8,22.5,26.5,75.0,35.7
78318,2000,6,32.2,23.0,26.8,81.0,198.9
78318,2000,7,32.5,23.4,27.6,80.0,131.0
78318,2000,8,32.6,23.4,27.4,81.0,132.0
78318,2000,9,32.0,23.9,27.2,84.0,126.0
78318,2000,10,28.9,21.9,25.2,82.0,201.3
78318,2000,11,28.2,20.0,23.7,80.0,132.1
78318,2000,12,25.5,19.1,22.2,82.0,251.7
