Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78355,2000,1,27.0,17.2,21.3,75.0,40.3
78355,2000,2,28.3,17.7,22.1,74.0,4.0
78355,2000,3,30.1,17.8,23.1,68.0,69.5
78355,2000,4,31.2,19.9,24.6,72.0,89.5
78355,2000,5,31.2,20.8,25.3,75.0,229.4
78355,2000,6,31.8,22.5,26.5,77.0,72.7
78355,2000,7,33.1,22.5,26.7,77.0,172.6
78355,2000,8,32.4,22.6,26.6,78.0,138.6
78355,2000,9,32.0,23.1,26.5,81.0,220.5
78355,2000,10,30.0,21.4,24.8,78.0,35.9
78355,2000,11,29.4,19.8,23.8,76.0,58.4
78355,2000,12,26.6,20.2,22.8,85.0,75.2
