Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,1998,1,30.5,20.4,24.1,77.0,44.9
78357,1998,2,30.3,18.4,23.3,70.0,47.5
78357,1998,3,29.4,20.1,23.7,77.0,116.5
78357,1998,4,31.7,20.6,25.1,68.0,21.4
78357,1998,5,33.7,22.0,26.6,71.0,95.9
78357,1998,6,34.1,23.4,27.5,79.0,162.4
78357,1998,7,34.0,23.8,27.7,78.0,123.0
78357,1998,8,33.3,23.4,27.0,84.0,400.0
78357,1998,9,32.4,23.3,26.7,82.0,310.5
78357,1998,10,31.3,23.1,26.0,82.0,104.4
78357,1998,11,30.2,21.7,24.9,81.0,40.0
78357,1998,12,29.8,20.6,24.2,79.0,4.3
