Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2009,1,25.5,17.4,21.4,77.0,48.1
78318,2009,2,25.4,16.6,21.0,71.0,30.4
78318,2009,3,27.3,19.0,22.9,71.0,26.3
78318,2009,4,29.5,20.9,25.0,71.0,22.8
78318,2009,5,31.1,22.1,26.4,77.0,97.7
78318,2009,6,31.5,23.1,27.2,79.0,98.4
78318,2009,7,32.6,24.2,28.4,79.0,168.3
78318,2009,8,32.8,24.2,28.1,81.0,165.7
78318,2009,9,32.9,24.0,28.0,80.0,50.5
78318,2009,10,31.8,23.3,27.3,79.0,43.3
78318,2009,11,28.4,20.1,24.4,77.0,45.6
78318,2009,12,28.3,20.1,23.9,79.0,80.0
