Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,2014,1,25.7,20.7,23.1,76.0,80.7
78328,2014,2,27.5,22.8,24.9,77.0,50.6
78328,2014,3,27.5,22.3,24.6,72.0,28.5
78328,2014,4,29.2,23.2,26.0,71.0,78.3
78328,2014,5,31.2,24.6,26.7,76.0,138.4
78328,2014,6,32.2,25.7,27.8,78.0,119.4
78328,2014,7,33.6,26.8,29.2,74.0,35.2
78328,2014,8,33.2,26.6,29.1,77.0,139.2
78328,2014,9,32.5,25.7,28.3,79.0,153.7
78328,2014,10,31.3,25.0,27.2,76.0,198.5
78328,2014,11,27.0,22.6,24.6,74.0,111.7
78328,2014,12,26.0,21.3,23.3,76.0,65.5
