Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,1998,1,27.1,18.5,22.2,80.0,83.0
78315,1998,2,27.4,18.4,22.4,77.0,94.3
78315,1998,3,27.0,17.9,22.1,73.0,148.6
78315,1998,4,29.9,19.4,24.2,71.0,89.1
78315,1998,5,31.6,22.3,26.4,76.0,145.1
78315,1998,6,33.5,24.5,28.3,74.0,48.9
78315,1998,7,33.5,23.9,27.7,76.0,105.3
78315,1998,8,32.6,23.9,27.0,83.0,298.3
78315,1998,9,31.5,24.3,27.2,84.0,345.0
78315,1998,10,31.3,22.9,26.1,80.0,66.2
78315,1998,11,29.5,20.5,24.2,79.0,90.6
78315,1998,12,28.5,19.1,22.9,78.0,43.5
