Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,1993,1,27.7,23.3,25.3,77.0,91.5
78369,1993,2,27.8,21.5,24.4,74.0,20.3
78369,1993,3,28.3,22.7,25.1,76.0,15.1
78369,1993,4,28.6,22.7,25.5,77.0,121.7
78369,1993,5,28.5,23.9,26.1,82.0,152.3
78369,1993,6,30.2,25.3,27.6,84.0,7.2
78369,1993,7,31.7,26.3,28.8,76.0,5.1
78369,1993,8,32.1,26.2,29.0,75.0,36.8
78369,1993,9,32.0,25.8,28.8,75.0,36.4
78369,1993,10,32.1,25.4,28.4,78.0,19.4
78369,1993,11,30.4,24.1,27.1,80.0,285.3
78369,1993,12,28.6,23.4,26.0,77.0,140.0
