Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,2014,1,26.6,16.7,21.0,80.0,135.9
78315,2014,2,29.5,18.4,23.2,78.0,11.6
78315,2014,3,30.3,18.1,23.5,75.0,47.5
78315,2014,4,32.0,20.4,25.7,72.0,86.9
78315,2014,5,31.1,21.5,25.6,75.0,79.8
78315,2014,6,32.1,22.4,26.1,81.0,171.0
78315,2014,7,33.9,22.7,26.9,80.0,198.6
78315,2014,8,32.5,23.8,27.3,83.0,210.2
78315,2014,9,32.2,22.5,26.1,85.0,120.9
78315,2014,10,31.2,21.0,25.0,85.0,188.5
78315,2014,11,28.1,17.8,22.3,81.0,45.9
78315,2014,12,27.7,16.8,21.4,82.0,12.5
