Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78344,2020,1,28.7,18.0,22.9,75.0,1.2
78344,2020,2,30.1,19.0,24.1,73.0,11.2
78344,2020,3,30.9,18.8,24.4,67.0,0.0
78344,2020,4,33.1,22.7,27.4,72.0,39.3
78344,2020,5,31.6,22.7,26.5,78.0,412.0
78344,2020,6,,,,,
78344,2020,7,32.9,23.6,27.5,79.0,127.9
78344,2020,8,33.6,24.0,28.2,78.0,118.4
78344,2020,9,32.5,23.3,27.2,81.0,247.0
78344,2020,10,31.8,23.3,26.7,83.0,193.7
78344,2020,11,29.4,21.6,24.9,83.0,254.2
78344,2020,12,27.5,18.1,22.3,80.0,34.2
