Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78349,2018,1,25.8,18.0,21.1,84.0,96.8
78349,2018,2,29.6,19.1,23.4,78.0,12.5
78349,2018,3,29.4,17.0,22.5,71.0,15.5
78349,2018,4,31.6,20.1,24.6,78.0,231.8
78349,2018,5,29.4,21.7,24.6,86.0,756.4
78349,2018,6,32.6,22.2,26.3,79.0,79.6
78349,2018,7,33.6,22.5,27.2,77.0,146.7
78349,2018,8,33.3,22.7,26.7,80.0,196.2
78349,2018,9,32.5,22.6,26.3,83.0,102.3
78349,2018,10,31.2,21.7,25.4,84.0,131.4
78349,2018,11,30.8,19.8,24.7,82.0,2.0
78349,2018,12,28.7,18.9,23.3,82.0,61.2
