Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,2021,1,27.4,16.3,21.4,78.0,5.2
78320,2021,2,29.0,18.7,23.5,78.0,46.5
78320,2021,3,29.4,18.4,23.8,72.0,3.6
78320,2021,4,31.0,20.7,25.6,70.0,4.4
78320,2021,5,32.5,22.8,27.2,71.0,204.8
78320,2021,6,31.7,23.4,26.9,80.0,85.6
78320,2021,7,32.9,23.8,27.8,77.0,124.0
78320,2021,8,32.5,23.8,27.5,80.0,243.0
78320,2021,9,32.1,23.0,26.7,82.0,152.0
78320,2021,10,31.2,22.4,26.0,82.0,155.0
78320,2021,11,28.2,18.7,23.3,78.0,21.8
78320,2021,12,29.0,18.4,23.3,77.0,23.9
