Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,1996,1,26.9,15.5,20.9,73.0,12.4
78320,1996,2,27.9,13.3,20.4,67.0,24.0
78320,1996,3,28.5,15.9,21.8,70.0,30.6
78320,1996,4,31.6,18.8,24.7,67.0,68.4
78320,1996,5,31.5,21.6,25.8,77.0,255.5
78320,1996,6,32.4,22.1,26.3,82.0,218.7
78320,1996,7,33.3,22.9,27.2,79.0,148.6
78320,1996,8,32.9,22.6,26.7,81.0,183.6
78320,1996,9,33.3,21.9,26.4,81.0,39.1
78320,1996,10,30.8,21.6,25.3,83.0,217.5
78320,1996,11,28.3,20.3,23.7,78.0,24.5
78320,1996,12,28.0,16.5,21.8,76.0,1.0
