Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,2021,1,28.0,21.9,25.5,76.0,11.8
78369,2021,2,28.4,22.7,26.0,73.0,11.3
78369,2021,3,28.6,22.4,25.9,72.0,53.3
78369,2021,4,29.6,22.3,26.4,72.0,24.8
78369,2021,5,30.2,24.5,27.8,74.0,45.8
78369,2021,6,30.8,25.4,28.5,76.0,47.4
78369,2021,7,31.9,26.2,29.5,73.0,3.6
78369,2021,8,31.2,26.1,29.1,75.0,148.0
78369,2021,9,31.6,25.0,29.1,73.0,27.6
78369,2021,10,30.8,23.6,27.8,77.0,84.3
78369,2021,11,30.1,23.6,27.6,73.0,118.4
78369,2021,12,28.8,23.9,26.9,73.0,36.3
