Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2010,1,24.9,16.9,21.1,73.0,66.9
78318,2010,2,25.2,17.3,21.0,73.0,133.1
78318,2010,3,25.7,17.0,21.5,71.0,39.4
78318,2010,4,28.6,20.2,24.3,77.0,141.9
78318,2010,5,30.9,23.3,27.0,79.0,36.7
78318,2010,6,32.8,24.8,28.6,79.0,133.1
78318,2010,7,32.3,24.3,28.0,81.0,112.9
78318,2010,8,32.9,24.2,28.1,81.0,209.0
78318,2010,9,32.6,24.3,27.8,82.0,162.2
78318,2010,10,29.6,22.0,25.7,79.0,165.6
78318,2010,11,28.0,19.4,23.5,78.0,47.6
78318,2010,12,24.6,13.2,18.3,74.0,18.8
