Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78372,2009,1,28.1,19.0,22.6,79.0,13.7
78372,2009,2,27.6,18.1,22.0,73.0,4.2
78372,2009,3,28.5,18.7,22.6,71.0,19.0
78372,2009,4,31.3,21.1,25.1,70.0,12.3
78372,2009,5,31.4,21.7,25.4,74.0,212.8
78372,2009,6,32.1,22.5,26.3,79.0,274.9
78372,2009,7,33.5,24.5,28.2,73.0,31.6
78372,2009,8,33.6,24.2,27.8,75.0,97.5
78372,2009,9,33.1,23.2,27.0,79.0,150.7
78372,2009,10,31.5,22.9,26.3,80.0,214.0
78372,2009,11,29.8,21.3,24.8,79.0,19.5
78372,2009,12,30.2,21.1,24.6,77.0,18.3
