Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78349,2011,1,27.3,16.8,20.9,77.0,29.8
78349,2011,2,29.5,17.4,21.8,75.0,45.9
78349,2011,3,30.7,17.6,22.5,68.0,2.4
78349,2011,4,33.1,20.4,25.5,71.0,12.7
78349,2011,5,32.9,20.3,25.9,71.0,76.3
78349,2011,6,31.9,22.7,27.0,79.0,215.0
78349,2011,7,32.6,22.9,27.6,77.0,79.5
78349,2011,8,33.4,23.2,27.5,78.0,177.5
78349,2011,9,32.5,22.7,26.8,81.0,111.5
78349,2011,10,30.1,22.3,25.4,84.0,298.5
78349,2011,11,28.7,19.1,23.7,79.0,35.2
78349,2011,12,28.2,18.7,22.6,81.0,27.3
