Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,1996,1,28.0,19.9,24.0,61.0,96.9
78360,1996,2,28.1,19.5,23.9,60.0,6.0
78360,1996,3,28.5,20.6,24.9,58.0,38.1
78360,1996,4,30.2,21.7,26.3,61.0,45.3
78360,1996,5,30.1,22.6,26.7,70.0,105.9
78360,1996,6,31.5,23.9,28.2,64.0,65.8
78360,1996,7,32.2,24.0,28.4,66.0,38.0
78360,1996,8,31.6,23.4,28.0,70.0,96.7
78360,1996,9,32.1,23.9,28.3,65.0,44.6
78360,1996,10,30.6,23.6,27.3,67.0,235.2
78360,1996,11,29.3,22.0,25.4,72.0,208.0
78360,1996,12,28.4,19.0,23.7,62.0,0.8
