Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78310,2000,1,26.3,18.5,22.3,73.0,6.2
78310,2000,2,27.1,19.1,22.9,73.0,1.2
78310,2000,3,28.4,20.8,24.4,74.0,31.3
78310,2000,4,28.5,20.8,24.8,76.0,43.6
78310,2000,5,31.0,23.0,26.8,75.0,27.5
78310,2000,6,30.5,23.4,26.8,81.0,327.2
78310,2000,7,31.4,24.4,27.9,76.0,73.4
78310,2000,8,31.0,24.0,27.3,81.0,157.3
78310,2000,9,30.4,24.2,27.1,85.0,608.7
78310,2000,10,29.1,22.6,25.7,76.0,163.4
78310,2000,11,28.4,20.8,24.4,77.0,22.8
78310,2000,12,26.2,20.6,23.1,76.0,32.8
