Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78310,2005,1,25.9,18.5,22.3,68.0,34.3
78310,2005,2,26.4,19.0,22.9,69.0,35.8
78310,2005,3,27.3,21.8,24.7,73.0,111.0
78310,2005,4,27.9,21.8,25.0,70.0,51.6
78310,2005,5,29.7,23.8,26.8,76.0,135.5
78310,2005,6,30.0,24.4,27.3,83.0,312.9
78310,2005,7,31.2,25.4,28.3,80.0,281.2
78310,2005,8,31.5,25.6,28.3,80.0,122.7
78310,2005,9,30.9,25.3,27.9,81.0,143.9
78310,2005,10,28.8,23.5,26.1,81.0,291.4
78310,2005,11,28.1,22.4,25.2,75.0,146.8
78310,2005,12,26.4,19.9,23.3,76.0,189.7
