Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78344,2015,1,29.2,18.7,23.0,77.0,17.0
78344,2015,2,28.4,16.8,22.1,73.0,5.3
78344,2015,3,31.5,20.4,25.2,68.0,0.8
78344,2015,4,32.4,22.0,26.5,73.0,85.2
78344,2015,5,31.8,21.9,25.9,76.0,158.6
78344,2015,6,32.2,23.0,26.9,82.0,104.7
78344,2015,7,33.7,23.0,27.6,80.0,118.1
78344,2015,8,33.6,23.1,27.3,83.0,172.9
78344,2015,9,33.0,23.4,27.2,85.0,154.4
78344,2015,10,31.8,22.3,26.1,84.0,160.1
78344,2015,11,30.6,21.6,25.2,86.0,145.8
78344,2015,12,30.2,21.4,25.0,84.0,43.2
