Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78351,1995,1,29.1,15.9,22.3,78.0,47.3
78351,1995,2,28.6,16.2,22.6,76.0,31.9
78351,1995,3,29.8,17.8,24.0,74.0,23.0
78351,1995,4,31.3,20.9,26.5,71.0,35.9
78351,1995,5,32.2,22.2,27.6,73.0,38.2
78351,1995,6,33.1,23.6,28.3,74.0,69.2
78351,1995,7,33.0,23.3,27.7,77.0,205.4
78351,1995,8,32.1,23.7,27.7,80.0,203.7
78351,1995,9,32.7,23.3,27.9,79.0,98.3
78351,1995,10,31.7,22.8,26.8,81.0,170.1
78351,1995,11,30.6,20.3,24.8,80.0,48.7
78351,1995,12,29.6,19.0,23.5,81.0,8.3
