Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,1998,1,27.4,16.6,21.5,83.0,
78323,1998,2,,,,,
78323,1998,3,,,,,
78323,1998,4,,,,,
78323,1998,5,33.4,19.8,26.5,70.0,
78323,1998,6,34.6,22.7,28.2,75.0,
78323,1998,7,34.3,22.8,27.5,79.0,
78323,1998,8,33.7,23.1,27.1,84.0,
78323,1998,9,32.6,23.0,26.8,83.0,
78323,1998,10,32.1,21.1,25.6,82.0,
78323,1998,11,30.2,17.2,23.0,81.0,
78323,1998,12,29.5,16.4,22.1,81.0,
