Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78310,2022,1,26.7,20.4,23.5,73.0,47.8
78310,2022,2,28.1,20.8,24.3,76.0,76.0
78310,2022,3,29.3,22.1,25.7,71.0,24.3
78310,2022,4,30.1,23.0,26.3,71.0,111.7
78310,2022,5,30.3,23.7,27.0,76.0,147.3
78310,2022,6,30.6,24.0,27.4,81.0,311.8
78310,2022,7,31.8,24.2,28.0,79.0,216.6
78310,2022,8,32.2,24.4,28.3,79.0,68.6
78310,2022,9,31.5,24.5,28.0,79.0,168.3
78310,2022,10,30.0,22.8,26.5,76.0,67.8
78310,2022,11,30.0,23.5,26.5,81.0,169.5
78310,2022,12,28.1,21.3,24.5,78.0,70.3
